paper_version,paper_table,display_cell_id,row_index,row_label,result_position,metric,paper_value,native_reproduced_value,native_alpha_jungle_result_credit,paper_result_credit,status
v3,csi300_lightgbm,v3/csi300_lightgbm/row10/alpha100_IC,10,| AlphaGen,8,alpha100_IC,0.0401,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row10/alpha100_RankIC,10,| AlphaGen,9,alpha100_RankIC,0.0339,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row10/alpha100_AR,10,| AlphaGen,10,alpha100_AR,0.0548,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row10/alpha100_IR,10,| AlphaGen,11,alpha100_IR,0.4662,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha10_IC,11,| AlphaForge,0,alpha10_IC,0.0326,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha10_RankIC,11,| AlphaForge,1,alpha10_RankIC,0.0322,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha10_AR,11,| AlphaForge,2,alpha10_AR,0.0981,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha10_IR,11,| AlphaForge,3,alpha10_IR,0.9455,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha50_IC,11,| AlphaForge,4,alpha50_IC,0.0286,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha50_RankIC,11,| AlphaForge,5,alpha50_RankIC,0.0278,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha50_AR,11,| AlphaForge,6,alpha50_AR,0.0551,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha50_IR,11,| AlphaForge,7,alpha50_IR,0.7341,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha100_IC,11,| AlphaForge,8,alpha100_IC,0.0339,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha100_RankIC,11,| AlphaForge,9,alpha100_RankIC,0.0315,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha100_AR,11,| AlphaForge,10,alpha100_AR,0.0164,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row11/alpha100_IR,11,| AlphaForge,11,alpha100_IR,0.2176,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha10_IC,12,| CoT,0,alpha10_IC,0.0200,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha10_RankIC,12,| CoT,1,alpha10_RankIC,0.0186,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha10_AR,12,| CoT,2,alpha10_AR,0.0774,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha10_IR,12,| CoT,3,alpha10_IR,0.9554,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha50_IC,12,| CoT,4,alpha50_IC,0.0274,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha50_RankIC,12,| CoT,5,alpha50_RankIC,0.0250,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha50_AR,12,| CoT,6,alpha50_AR,0.0574,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha50_IR,12,| CoT,7,alpha50_IR,0.6105,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha100_IC,12,| CoT,8,alpha100_IC,0.0278,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha100_RankIC,12,| CoT,9,alpha100_RankIC,0.0247,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha100_AR,12,| CoT,10,alpha100_AR,0.0468,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row12/alpha100_IR,12,| CoT,11,alpha100_IR,0.5037,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha10_IC,13,| ToT,0,alpha10_IC,0.0232,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha10_RankIC,13,| ToT,1,alpha10_RankIC,0.0247,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha10_AR,13,| ToT,2,alpha10_AR,0.1064,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha10_IR,13,| ToT,3,alpha10_IR,1.3221,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha50_IC,13,| ToT,4,alpha50_IC,0.0291,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha50_RankIC,13,| ToT,5,alpha50_RankIC,0.0285,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha50_AR,13,| ToT,6,alpha50_AR,0.0632,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha50_IR,13,| ToT,7,alpha50_IR,0.7982,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha100_IC,13,| ToT,8,alpha100_IC,0.0348,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha100_RankIC,13,| ToT,9,alpha100_RankIC,0.0312,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha100_AR,13,| ToT,10,alpha100_AR,0.0587,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row13/alpha100_IR,13,| ToT,11,alpha100_IR,0.7037,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha10_IC,14,| FAMA,0,alpha10_IC,0.0298,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha10_RankIC,14,| FAMA,1,alpha10_RankIC,0.0307,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha10_AR,14,| FAMA,2,alpha10_AR,0.1050,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha10_IR,14,| FAMA,3,alpha10_IR,1.1609,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha50_IC,14,| FAMA,4,alpha50_IC,0.0285,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha50_RankIC,14,| FAMA,5,alpha50_RankIC,0.0298,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha50_AR,14,| FAMA,6,alpha50_AR,0.0803,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha50_IR,14,| FAMA,7,alpha50_IR,0.9502,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha100_IC,14,| FAMA,8,alpha100_IC,0.0301,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha100_RankIC,14,| FAMA,9,alpha100_RankIC,0.0297,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha100_AR,14,| FAMA,10,alpha100_AR,0.0934,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row14/alpha100_IR,14,| FAMA,11,alpha100_IR,1.1629,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha10_IC,15,(lr) 2-14 | Ours,0,alpha10_IC,0.0334,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha10_RankIC,15,(lr) 2-14 | Ours,1,alpha10_RankIC,0.0334,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha10_AR,15,(lr) 2-14 | Ours,2,alpha10_AR,0.1129,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha10_IR,15,(lr) 2-14 | Ours,3,alpha10_IR,1.3286,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha50_IC,15,(lr) 2-14 | Ours,4,alpha50_IC,0.0352,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha50_RankIC,15,(lr) 2-14 | Ours,5,alpha50_RankIC,0.0340,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha50_AR,15,(lr) 2-14 | Ours,6,alpha50_AR,0.0886,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha50_IR,15,(lr) 2-14 | Ours,7,alpha50_IR,1.1299,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha100_IC,15,(lr) 2-14 | Ours,8,alpha100_IC,0.0417,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha100_RankIC,15,(lr) 2-14 | Ours,9,alpha100_RankIC,0.0401,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha100_AR,15,(lr) 2-14 | Ours,10,alpha100_AR,0.0826,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_lightgbm,v3/csi300_lightgbm/row15/alpha100_IR,15,(lr) 2-14 | Ours,11,alpha100_IR,1.0312,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha10_IC,0,10 | GP,0,alpha10_IC,0.0124,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha10_RankIC,0,10 | GP,1,alpha10_RankIC,0.0120,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha10_AR,0,10 | GP,2,alpha10_AR,-0.0212,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha10_IR,0,10 | GP,3,alpha10_IR,-0.2240,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha50_IC,0,10 | GP,4,alpha50_IC,0.0257,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha50_RankIC,0,10 | GP,5,alpha50_RankIC,0.0233,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha50_AR,0,10 | GP,6,alpha50_AR,0.0769,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha50_IR,0,10 | GP,7,alpha50_IR,0.8324,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha100_IC,0,10 | GP,8,alpha100_IC,0.0277,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha100_RankIC,0,10 | GP,9,alpha100_RankIC,0.0266,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha100_AR,0,10 | GP,10,alpha100_AR,0.0345,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row0/alpha100_IR,0,10 | GP,11,alpha100_IR,0.3967,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha10_IC,1,| DSO,0,alpha10_IC,0.0085,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha10_RankIC,1,| DSO,1,alpha10_RankIC,0.0082,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha10_AR,1,| DSO,2,alpha10_AR,0.0485,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha10_IR,1,| DSO,3,alpha10_IR,0.5849,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha50_IC,1,| DSO,4,alpha50_IC,0.0062,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha50_RankIC,1,| DSO,5,alpha50_RankIC,0.0052,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha50_AR,1,| DSO,6,alpha50_AR,-0.0263,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha50_IR,1,| DSO,7,alpha50_IR,-0.2623,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha100_IC,1,| DSO,8,alpha100_IC,0.0256,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha100_RankIC,1,| DSO,9,alpha100_RankIC,0.0245,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha100_AR,1,| DSO,10,alpha100_AR,0.0019,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row1/alpha100_IR,1,| DSO,11,alpha100_IR,0.0230,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha10_IC,2,| AlphaGen,0,alpha10_IC,0.0419,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha10_RankIC,2,| AlphaGen,1,alpha10_RankIC,0.0418,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha10_AR,2,| AlphaGen,2,alpha10_AR,0.0725,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha10_IR,2,| AlphaGen,3,alpha10_IR,0.8199,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha50_IC,2,| AlphaGen,4,alpha50_IC,0.0380,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha50_RankIC,2,| AlphaGen,5,alpha50_RankIC,0.0374,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha50_AR,2,| AlphaGen,6,alpha50_AR,0.0524,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha50_IR,2,| AlphaGen,7,alpha50_IR,0.6187,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha100_IC,2,| AlphaGen,8,alpha100_IC,0.0311,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha100_RankIC,2,| AlphaGen,9,alpha100_RankIC,0.0313,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha100_AR,2,| AlphaGen,10,alpha100_AR,0.0295,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row2/alpha100_IR,2,| AlphaGen,11,alpha100_IR,0.3044,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha10_IC,3,| AlphaForge,0,alpha10_IC,0.0549,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha10_RankIC,3,| AlphaForge,1,alpha10_RankIC,0.0554,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha10_AR,3,| AlphaForge,2,alpha10_AR,0.0802,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha10_IR,3,| AlphaForge,3,alpha10_IR,0.8397,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha50_IC,3,| AlphaForge,4,alpha50_IC,0.0232,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha50_RankIC,3,| AlphaForge,5,alpha50_RankIC,0.0207,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha50_AR,3,| AlphaForge,6,alpha50_AR,0.0668,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha50_IR,3,| AlphaForge,7,alpha50_IR,0.7509,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha100_IC,3,| AlphaForge,8,alpha100_IC,0.0408,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha100_RankIC,3,| AlphaForge,9,alpha100_RankIC,0.0395,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha100_AR,3,| AlphaForge,10,alpha100_AR,0.0220,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row3/alpha100_IR,3,| AlphaForge,11,alpha100_IR,0.2555,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha10_IC,4,| CoT,0,alpha10_IC,0.0207,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha10_RankIC,4,| CoT,1,alpha10_RankIC,0.0209,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha10_AR,4,| CoT,2,alpha10_AR,0.0608,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha10_IR,4,| CoT,3,alpha10_IR,0.7030,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha50_IC,4,| CoT,4,alpha50_IC,0.0260,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha50_RankIC,4,| CoT,5,alpha50_RankIC,0.0260,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha50_AR,4,| CoT,6,alpha50_AR,0.0500,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha50_IR,4,| CoT,7,alpha50_IR,0.5632,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha100_IC,4,| CoT,8,alpha100_IC,0.0263,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha100_RankIC,4,| CoT,9,alpha100_RankIC,0.0257,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha100_AR,4,| CoT,10,alpha100_AR,0.0592,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row4/alpha100_IR,4,| CoT,11,alpha100_IR,0.6627,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha10_IC,5,| ToT,0,alpha10_IC,0.0281,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha10_RankIC,5,| ToT,1,alpha10_RankIC,0.0278,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha10_AR,5,| ToT,2,alpha10_AR,0.0625,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha10_IR,5,| ToT,3,alpha10_IR,0.7185,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha50_IC,5,| ToT,4,alpha50_IC,0.0285,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha50_RankIC,5,| ToT,5,alpha50_RankIC,0.0286,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha50_AR,5,| ToT,6,alpha50_AR,0.0805,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha50_IR,5,| ToT,7,alpha50_IR,0.8414,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha100_IC,5,| ToT,8,alpha100_IC,0.0323,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha100_RankIC,5,| ToT,9,alpha100_RankIC,0.0316,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha100_AR,5,| ToT,10,alpha100_AR,0.0340,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row5/alpha100_IR,5,| ToT,11,alpha100_IR,0.3770,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha10_IC,6,| FAMA,0,alpha10_IC,0.0243,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha10_RankIC,6,| FAMA,1,alpha10_RankIC,0.0227,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha10_AR,6,| FAMA,2,alpha10_AR,0.0593,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha10_IR,6,| FAMA,3,alpha10_IR,0.7470,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha50_IC,6,| FAMA,4,alpha50_IC,0.0292,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha50_RankIC,6,| FAMA,5,alpha50_RankIC,0.0281,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha50_AR,6,| FAMA,6,alpha50_AR,0.0585,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha50_IR,6,| FAMA,7,alpha50_IR,0.6868,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha100_IC,6,| FAMA,8,alpha100_IC,0.0307,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha100_RankIC,6,| FAMA,9,alpha100_RankIC,0.0319,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha100_AR,6,| FAMA,10,alpha100_AR,0.1013,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row6/alpha100_IR,6,| FAMA,11,alpha100_IR,1.2209,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row7/alpha10_IC,7,(lr) 2-14 | Ours,0,alpha10_IC,0.0411,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
v3,csi300_mlp,v3/csi300_mlp/row7/alpha10_RankIC,7,(lr) 2-14 | Ours,1,alpha10_RankIC,0.0406,,False,False,not_reproduced_no_author_source_exact_inputs_or_native_outputs
